SMILES,InChI,LogS,LogVP,Sol,RB,MW
CCC(=O)c1ccccc1,"InChI=1S/C9H10O/c1-2-9(10)8-6-4-3-5-7-8/h3-7H,2H2,1H3",-1.827,-0.7696,-4.374479563403926,2,134.07316494
CCOC(=O)c1ccccc1,"InChI=1S/C9H10O2/c1-2-11-9(10)8-6-4-3-5-7-8/h3-7H,2H2,1H3",-2.319,-0.5735,-3.4372542244674875,2,150.06807956
C(Oc1ccccc1)C1CO1,"InChI=1S/C9H10O2/c1-2-4-8(5-3-1)10-6-9-7-11-9/h1-5,9H,6-7H2",-1.796,-2.0,-6.0925671125020555,3,150.06807956
CC(=O)OCc1ccccc1,"InChI=1S/C9H10O2/c1-8(10)11-7-9-5-3-2-4-6-9/h2-6H,7H2,1H3",-1.685,-0.752,-4.543918354515237,2,150.06807956
OC(=O)CCc1ccccc1,"InChI=1S/C9H10O2/c10-9(11)7-6-8-4-2-1-3-5-8/h1-5H,6-7H2,(H,10,11)",-1.406,-2.5735,-7.404900514718679,3,150.06807956
CN(OC)C(=O)Nc1ccc(Br)cc1,"InChI=1S/C9H11BrN2O2/c1-12(14-2)9(13)11-8-5-3-7(10)4-6-8/h3-6H,1-2H3,(H,11,13)",-2.895,-5.5229,-9.394035647668503,2,258.000389692
Cc1cc(Cl)c(OP(=S)(OC)OC)c(Cl)c1,"InChI=1S/C9H11Cl2O3PS/c1-6-4-7(10)9(8(11)5-6)14-15(16,12-2)13-3/h4-5H,1-3H3",-5.877,-3.3665,-2.395287382022529,4,299.95435720200004
CCOP(=S)(Oc1[n]c(Cl)c(Cl)cc1Cl)OCC,"InChI=1S/C9H11Cl3NO3PS/c1-3-14-17(18,15-4-2)16-9-7(11)5-6(10)8(12)13-9/h5H,3-4H2,1-2H3",-5.496,-4.6936,-4.72180184421891,6,348.92628388199995
CN(C)C(=O)Nc1ccc(Cl)cc1,"InChI=1S/C9H11ClN2O/c1-12(2)9(13)11-8-5-3-7(10)4-6-8/h3-6H,1-2H3,(H,11,13)",-2.936,-6.2984,-10.394460021231666,1,198.055990652
CN(OC)C(=O)Nc1ccc(Cl)cc1,"InChI=1S/C9H11ClN2O2/c1-12(14-2)9(13)11-8-5-3-7(10)4-6-8/h3-6H,1-2H3,(H,11,13)",-2.363,-3.8239,-7.8045254448799195,2,214.050905272
Cc1cc(ccc1)OC(O)=NC,"InChI=1S/C9H11NO2/c1-7-4-3-5-8(6-7)12-9(11)10-2/h3-6H,1-2H3,(H,10,11)",-1.803,-2.9666,-7.39958852689445,1,165.078978592
CCCc1ccccc1,"InChI=1S/C9H12/c1-2-6-9-7-4-3-5-8-9/h3-5,7-8H,2,6H2,1H3",-3.362,0.534,-0.5081696562611072,2,120.093900384
Cc1ccc(CC)cc1,"InChI=1S/C9H12/c1-3-9-6-4-8(2)5-7-9/h4-7H,3H2,1-2H3",-3.103,0.4771,-0.9384406700236727,1,120.093900384
Cc1ccccc1CC,"InChI=1S/C9H12/c1-3-9-7-5-4-6-8(9)2/h4-7H,3H2,1-2H3",-3.207,0.4166,-0.8791915750611167,1,120.093900384
Cc1cc(C)c(C)cc1,"InChI=1S/C9H12/c1-7-4-5-8(2)9(3)6-7/h4-6H,1-3H3",-3.324,0.3222,-0.8484092866437887,0,120.093900384
Cc1cc(C)cc(C)c1,"InChI=1S/C9H12/c1-7-4-8(2)6-9(3)5-7/h4-6H,1-3H3",-3.397,0.3945,-0.6505036889872492,0,120.093900384
Cc1c(C)cccc1C,"InChI=1S/C9H12/c1-7-5-4-6-8(2)9(7)3/h4-6H,1-3H3",-3.204,0.2275,-1.1408410266084048,0,120.093900384
CC(C)c1ccccc1,"InChI=1S/C9H12/c1-8(2)9-6-4-3-5-7-9/h3-8H,1-2H3",-3.292,0.6532,-0.4411568867862165,1,120.093900384
COP(=O)(OC1C2CC=CC2C=1Cl)OC,"InChI=1S/C9H12ClO4P/c1-12-15(11,13-2)14-9-7-5-3-4-6(7)8(9)10/h3-4,6-7H,5H2,1-2H3",-2.001,-2.8928,-7.029383836990475,4,250.016173174
CN(C)C(=O)Nc1ccccc1,"InChI=1S/C9H12N2O/c1-11(2)9(12)10-8-6-4-3-5-7-8/h3-7H,1-2H3,(H,10,12)",-1.61,-4.426,-9.650236906575557,1,164.094963004
Cc1cc(ccc1[N+]([O-])=O)OP(=S)(OC)OC,"InChI=1S/C9H12NO5PS/c1-7-6-8(4-5-9(7)10(11)12)15-16(17,13-2)14-3/h4-6H,1-3H3",-3.863,-4.2676,-6.365793973409843,5,277.01738011400005
Cc1ccc(C)c(O)c1C,"InChI=1S/C9H12O/c1-6-4-5-7(2)9(10)8(6)3/h4-5,10H,1-3H3",-1.936,-1.4597,-5.165965749214075,0,136.088815004
Cc1cc(C)c(O)c(C)c1,"InChI=1S/C9H12O/c1-6-4-7(2)9(10)8(3)5-6/h4-5,10H,1-3H3",-2.055,-1.7595,-5.4122240565527004,0,136.088815004
OCCCc1ccccc1,"InChI=1S/C9H12O/c10-8-4-7-9-5-2-1-3-6-9/h1-3,5-6,10H,4,7-8H2",-1.38,-1.7018,-6.253016385756979,3,136.088815004
CC1NC(=O)N(C(C)CC)C(=O)C=1Br,"InChI=1S/C9H13BrN2O2/c1-4-5(2)12-8(13)7(10)6(3)11-9(12)14/h5H,4H2,1-3H3,(H,11,14)",-2.506,-6.5129,-11.272300060389544,2,260.016039756
CC1NC(=O)N(C(=O)C=1Cl)C(C)(C)C,"InChI=1S/C9H13ClN2O2/c1-5-6(10)7(13)12(8(14)11-5)9(2,3)4/h1-4H3,(H,11,14)",-2.485,-6.3279,-11.048924162139905,0,216.066555336
CCNc1[n]c(Cl)[n]c(NC(C)(C)C#N)[n]1,"InChI=1S/C9H13ClN6/c1-4-12-7-13-6(10)14-8(15-7)16-9(2,3)5-11/h4H2,1-3H3,(H2,12,13,14,15,16)",-3.151,-6.8601,-10.866682118324043,4,240.08902209599998
Cc1cc(N)c(C)cc1C,"InChI=1S/C9H13N/c1-6-4-8(3)9(10)5-7(6)2/h4-5H,10H2,1-3H3",-1.955,-2.0458,-5.938383260783403,0,135.104799416
Cc1ccc(cc1)N(C)C,"InChI=1S/C9H13N/c1-8-4-6-9(7-5-8)10(2)3/h4-7H,1-3H3",-2.318,-0.7501,-3.6791539776939253,1,135.104799416
CC1CC(C)(C)CC(=O)C=1,"InChI=1S/C9H14O/c1-7-4-8(10)6-9(2,3)5-7/h4H,5-6H2,1-3H3",-1.061,-0.3585,-4.857870455408783,0,138.104465068
CC(=O)OC(COC(C)=O)COC(C)=O,"InChI=1S/C9H14O6/c1-6(10)13-4-9(15-8(3)12)5-14-7(2)11/h9H,4-5H2,1-3H3",-0.575,-2.6055,-8.580348076849395,5,218.079038168
CCCCCCCC#C,"InChI=1S/C9H16/c1-3-5-7-9-8-6-4-2/h1H,4-9H2,2H3",-4.094,0.7966,0.8465234437333431,5,124.12520051199999
CC(C)Nc1[n]c(Cl)[n]c(NC(C)C)[n]1,"InChI=1S/C9H16ClN5/c1-5(2)11-8-13-7(10)14-9(15-8)12-6(3)4/h5-6H,1-4H3,(H2,11,12,13,14,15)",-4.427,-6.8827,-9.159490954506383,4,229.10942319199998
CCNc1[n]c(Cl)[n]c(NC(C)(C)C)[n]1,"InChI=1S/C9H16ClN5/c1-5-11-7-12-6(10)13-8(14-7)15-9(2,3)4/h5H2,1-4H3,(H2,11,12,13,14,15)",-4.402,-5.9508,-7.924249478149086,3,229.10942319199998
CNC(=O)N(C)c1[n][n]c([s]1)C(C)(C)C,"InChI=1S/C9H16N4OS/c1-9(2,3)6-11-12-8(15-6)13(5)7(14)10-4/h1-5H3,(H,10,14)",-1.997,-5.699,-10.857011576387626,1,228.104482132
CCOC(=O)CCCC(=O)OCC,"InChI=1S/C9H16O4/c1-3-12-8(10)6-5-7-9(11)13-4-2/h3-7H2,1-2H3",-1.33,-0.7932,-5.083561835530521,6,188.104858992
OC(=O)CCCCCCCC(O)=O,"InChI=1S/C9H16O4/c10-8(11)6-4-2-1-3-5-7-9(12)13/h1-7H2,(H,10,11)(H,12,13)",-1.894,-7.9702,-14.090786317999152,8,188.104858992
CC(C)[n]1[n]c([n]c1Cl)OP(=S)(OCC)OCC,"InChI=1S/C9H17ClN3O3PS/c1-5-14-17(18,15-6-2)16-9-11-8(10)13(12-9)7(3)4/h7H,5-6H2,1-4H3",-3.32,-4.0605,-6.823305950373585,7,313.041676714
CCNc1[n]c(NC(C)C)[n]c([n]1)SC,"InChI=1S/C9H17N5S/c1-5-10-7-12-8(11-6(2)3)14-9(13-7)15-4/h6H,5H2,1-4H3,(H2,10,11,12,13,14)",-3.037,-5.5622,-9.254153301630467,5,227.12046654399998
CCSC(=O)N1CCCCCC1,"InChI=1S/C9H17NOS/c1-2-12-9(11)10-7-5-3-4-6-8-10/h2-8H2,1H3",-2.286,-2.2518,-5.768127240776057,1,187.103085164
CCCCCCCC=C,"InChI=1S/C9H18/c1-3-5-7-9-8-6-4-2/h3H,1,4-9H2,2H3",-5.052,0.7324,2.0639220891938685,6,126.14085057599999
CC1CC(C)(C)CCC1,"InChI=1S/C9H18/c1-8-5-4-6-9(2,3)7-8/h8H,4-7H2,1-3H3",-4.853,1.0339,2.203532025599893,0,126.14085057599999
CCCCCCCCC=O,"InChI=1S/C9H18O/c1-2-3-4-5-6-7-8-9-10/h9H,2-8H2,1H3",-3.171,-0.4318,-2.0837869678170904,7,142.135765196
CCCCCCCC(C)=O,"InChI=1S/C9H18O/c1-3-4-5-6-7-8-9(2)10/h3-8H2,1-2H3",-2.584,-0.2048,-2.5741243054382466,6,142.135765196
CCCCC(=O)CCCC,"InChI=1S/C9H18O/c1-3-5-7-9(10)8-6-4-2/h3-8H2,1-2H3",-2.593,-0.2581,-2.6344630389288506,6,142.135765196
CC(C)CC(=O)CC(C)C,"InChI=1S/C9H18O/c1-7(2)5-9(10)6-8(3)4/h7-8H,5-6H2,1-4H3",-1.731,0.2175,-3.1607584479755575,4,142.135765196
CCCCCCCCC(O)=O,"InChI=1S/C9H18O2/c1-2-3-4-5-6-7-8-9(10)11/h2-8H2,1H3,(H,10,11)",-2.746,-2.7825,-5.864424045692213,7,158.130679816
CCCCCCCC(=O)OC,"InChI=1S/C9H18O2/c1-3-4-5-6-7-8-9(10)11-2/h3-8H2,1-2H3",-3.39,-0.2673,-1.5614414984345526,6,158.130679816
CCCCCCC(=O)OCC,"InChI=1S/C9H18O2/c1-3-5-6-7-8-9(10)11-4-2/h3-8H2,1-2H3",-2.737,-0.1675,-2.314926540579064,6,158.130679816
CCSC(=O)N(CCC)CCC,"InChI=1S/C9H19NOS/c1-4-7-10(8-5-2)9(11)12-6-3/h4-8H2,1-3H3",-2.703,-1.6198,-4.33933872087441,5,189.118735228
CCCCCCCCC,"InChI=1S/C9H20/c1-3-5-7-9-8-6-4-2/h3-9H2,1-2H3",-5.766,0.6484,2.922012430030894,6,128.15650064
CC(C)CCC(C)(C)C,"InChI=1S/C9H20/c1-8(2)6-7-9(3,4)5/h8H,6-7H2,1-5H3",-5.047,1.2191,2.7200206878941775,2,128.15650064
CCCCCCCCCO,"InChI=1S/C9H20O/c1-2-3-4-5-6-7-8-9-10/h10H,2-9H2,1H3",-3.013,-1.644,-3.950065356729614,7,144.15141526
CCCCCCC[C@H](C)O,"InChI=1S/C9H20O/c1-3-4-5-6-7-8-9(2)10/h9-10H,3-8H2,1-2H3/t9-/m0/s1",-2.744,-1.1704,-3.6713903031815898,6,144.15141526
CC(C)CC(O)CC(C)C,"InChI=1S/C9H20O/c1-7(2)5-9(10)6-8(3)4/h7-10H,5-6H2,1-4H3",-2.159,-0.5186,-3.5804054860896644,4,144.15141526
CCCN(CCC)CCC,"InChI=1S/C9H21N/c1-4-7-10(8-5-2)9-6-3/h4-9H2,1-3H3",-2.282,0.179,-2.462708765945439,6,143.167399672
CC(C)(C)SCSP(=S)(OCC)OCC,"InChI=1S/C9H21O2PS3/c1-6-10-12(13,11-7-2)15-8-14-9(3,4)5/h6-8H2,1-5H3",-4.755,-3.4949,-4.098392401360013,7,288.04412954200006
CCOP(=S)(OCC)SCSP(=S)(OCC)OCC,"InChI=1S/C9H22O4P2S4/c1-5-10-14(16,11-6-2)18-9-19-15(17,12-7-3)13-8-4/h5-9H2,1-4H3",-5.284,-5.8239,-6.550079089465797,12,383.9876164439999
Clc1ccccc1Nc1[n]c(Cl)[n]c(Cl)[n]1,"InChI=1S/C9H5Cl3N4/c10-5-3-1-2-4-6(5)13-9-15-7(11)14-8(12)16-9/h1-4H,(H,13,14,15,16)",-4.537,-8.2076,-10.814243264161778,2,273.9579792
O=C1C=Cc2ccccc2O1,InChI=1S/C9H6O2/c10-9-6-5-7-3-1-2-4-8(7)11-9/h1-6H,-1.886,-3.0088,-7.344016961964052,0,146.036779432
c1[n]ccc2ccccc21,InChI=1S/C9H7N/c1-2-4-9-7-10-6-5-8(9)3-1/h1-7H,-1.456,-1.1551,-5.404868996488383,0,129.057849224
c1cccc2[n]cccc21,InChI=1S/C9H7N/c1-2-6-9-8(4-1)5-3-7-10-9/h1-7H,-1.325,-1.2218,-5.674145917732002,0,129.057849224
Cc1cccc2[s]c3[n][n]c[n]3c21,"InChI=1S/C9H7N3S/c1-6-3-2-4-7-8(6)12-5-10-11-9(12)13-7/h2-5H,1H3",-2.073,-6.699,-12.115544076281925,0,189.036068224
Oc1cccc2ccc[n]c21,"InChI=1S/C9H7NO/c11-8-5-1-3-7-4-2-6-10-9(7)8/h1-6,11H",-2.417,-2.7799,-6.308996565135393,0,145.052763844
CC(Oc1ccc(Cl)cc1Cl)C(O)=O,"InChI=1S/C9H8Cl2O3/c1-5(9(12)13)14-8-3-2-6(10)4-7(8)11/h2-5H,1H3,(H,12,13)",-2.827,-6.7287,-11.129012593951362,3,233.985049476
O=C1C2CC=CCC2C(=O)N1SC(Cl)(Cl)Cl,"InChI=1S/C9H8Cl3NO2S/c10-9(11,12)16-13-7(14)5-3-1-2-4-6(5)8(13)15/h1-2,5-6H,3-4H2",-4.77,-7.0458,-8.914458490511812,1,298.934132536
O=CC=Cc1ccccc1,InChI=1S/C9H8O/c10-8-4-7-9-5-2-1-3-6-9/h1-8H,-1.969,-1.539,-5.229028579024797,2,132.057514876
OC(=O)/C=C/c1ccccc1,"InChI=1S/C9H8O2/c10-9(11)7-6-8-4-2-1-3-5-8/h1-7H,(H,10,11)/b7-6+",-2.4245,-4.49334999999999,-8.632582623787636,2,148.052429496
CC(=O)Oc1ccccc1C(O)=O,"InChI=1S/C9H8O4/c1-6(10)13-8-5-3-2-4-7(8)9(11)12/h2-5H,1H3,(H,11,12)",-1.593,-4.5986,-9.908481237722699,2,180.042258736
CCC(=O)Nc1cc(Cl)c(Cl)cc1,"InChI=1S/C9H9Cl2NO/c1-2-9(13)12-6-3-4-7(10)8(11)5-6/h3-5H,2H2,1H3,(H,12,13)",-2.986,-6.0419,-9.976992260173656,2,217.006119268
Cc1cc(Cl)ccc1OCC(O)=O,"InChI=1S/C9H9ClO3/c1-6-4-7(10)2-3-8(6)13-5-9(11)12/h2-4H,5H2,1H3,(H,11,12)",-2.503,-5.2291,-9.527788776986274,3,200.024021828
Cc1c[nH]c2ccccc21,"InChI=1S/C9H9N/c1-7-6-10-9-5-3-2-4-8(7)9/h2-6,10H,1H3",-2.421,-2.2561,-5.590107546256376,0,131.073499288
COC(=O)Nc1[nH]c2ccccc2[n]1,"InChI=1S/C9H9N3O2/c1-14-9(13)12-8-10-6-4-2-3-5-7(6)11-8/h2-5H,1H3,(H2,10,11,12,13)",-3.834,-9.1249,-13.021169897905,1,191.069476528
BrC(Br)(Br)Br,"InChI=1S/CBr4/c2-1(3,4)5",-3.14,-0.5686,-2.312338649074951,0,327.6733484
FC(F)(F)Br,"InChI=1S/CBrF3/c2-1(3,4)5",-2.668,4.0864,3.385108804450875,0,147.91354676
FC(F)(Cl)Cl,"InChI=1S/CCl2F2/c2-1(3,4)5",-2.635,3.6856,2.7942523126173806,0,119.9345118
FC(Cl)(Cl)Cl,"InChI=1S/CCl3F/c2-1(3,4)5",-2.096,2.9046,0.996348741339807,0,135.90496126
[O-][N+](=O)C(Cl)(Cl)Cl,"InChI=1S/CCl3NO2/c2-1(3,4)5(6)7",-2.006,1.3766,-1.2074451816352794,0,162.89946128
ClC(Cl)(Cl)Cl,"InChI=1S/CCl4/c2-1(3,4)5",-2.288,2.0607,0.10842954579749653,0,151.87541072
FC(F)(F)Cl,"InChI=1S/CClF3/c2-1(3,4)5",-3.065,4.3306,4.258454084680555,0,103.96406234
BrCBr,InChI=1S/CH2Br2/c2-1-3/h1H2,-1.165,1.6474,-1.9840850425007883,0,171.852324264
ClCBr,InChI=1S/CH2BrCl/c2-1-3/h1H2,-0.889,2.1538,-1.6702691464232484,0,127.902839844
ClCCl,InChI=1S/CH2Cl2/c2-1-3/h1H2,-0.815,2.6385,-1.1108759670871122,0,83.953355424
ICI,InChI=1S/CH2I2/c2-1-3/h1H2,-2.334,0.0792,-2.5278146679962488,0,267.824596064
OC=O,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",1.337,1.6293,-5.416582610664889,0,46.005479304
CBr,InChI=1S/CH3Br/c1-2/h1H3,-0.796,3.2084,-0.3605236357107372,0,93.941812196
CCl,InChI=1S/CH3Cl/c1-2/h1H3,-0.977,3.6335,0.46501375410088214,0,49.992327775999996
CF,InChI=1S/CH3F/c1-2/h1H3,-0.176,3.4551,-0.8689762138606757,0,34.021878316
CS(=O)(=O)F,"InChI=1S/CH3FO2S/c1-5(2,3)4/h1H3",-0.515,1.0374,-3.700265724174835,0,97.983778556
CI,InChI=1S/CH3I/c1-2/h1H3,-1.012,2.6075,-0.884775972517357,0,141.927948096
NC=O,"InChI=1S/CH3NO/c2-1-3/h1H,(H2,2,3)",1.346,-1.2147,-9.302506011312552,0,45.021463716
C[N+]([O-])=O,InChI=1S/CH3NO2/c1-2(3)4/h1H3,0.26,1.5544,-4.051674149469998,0,61.016378336
NC(N)=O,"InChI=1S/CH4N2O/c2-1(3)4/h(H4,2,3,4)",0.958,-4.9208,-13.82191801120355,0,60.032362748
NC(N)=S,"InChI=1S/CH4N2S/c2-1(3)4/h(H4,2,3,4)",0.271,-2.5528,-9.660860882224014,0,76.009519128
CO,"InChI=1S/CH4O/c1-2/h2H,1H3",1.494,2.1038,-4.98413231984623,0,32.026214748
CS,"InChI=1S/CH4S/c1-2/h2H,1H3",-0.495,3.1787,-0.8109529622421717,0,48.003371128
CN,"InChI=1S/CH5N/c1-2/h2H2,1H3",1.541,3.4232,-3.251062240987454,0,31.042199159999996
CNN,"InChI=1S/CH6N2/c1-3-2/h3H,2H2,1H3",1.337,1.699,-5.321647853908793,0,46.05309819199999
BrC(Br)Br,InChI=1S/CHBr3/c2-1(3)4/h1H,-1.808,0.7324,-2.354562142036774,0,249.762836332
FC(Cl)Cl,InChI=1S/CHCl2F/c2-1(3)4/h1H,-0.738,3.1342,-0.5405864024705066,0,101.943933612
ClC(Cl)Cl,InChI=1S/CHCl3/c2-1(3)4/h1H,-1.177,2.2945,-1.086359100206054,0,117.91438307199999
FC(F)Cl,InChI=1S/CHClF2/c2-1(3)4/h1H,-1.494,3.8605,1.478377585184605,0,85.973484152
FC(F)F,InChI=1S/CHF3/c2-1(3)4/h1H,-1.233,4.5478,2.059018715817657,0,70.003034692
C#N,InChI=1S/CHN/c1-2/h1H,1.568,2.8703,-4.040913969005534,0,27.010899031999998
S=C=S,InChI=1S/CS2/c2-1-3,-1.81,2.5551,0.13076713562246056,0,75.944142
